State_Abbr,Year,Crop_Name,Price_Received_USD_kg,Crop_Area_ha,Production_kg,FIPS,kcal_kg,Production_kcal,Production_USD
OK,2009,RYE-ALL CLASSES,0.322819396,16187.77823,14224672,40,3380,48079391360,5151500.766
OK,2009,SORGHUM-ALL CLASSES-GRAIN,0.125222666,89032.78025,312942784,40,3290,1.02958E+12,43962236.13
OK,2009,SOYBEANS-ALL CLASSES,0.34539141,157830.8377,329035395,40,4460,1.4675E+12,127492911.2
OK,2009,SUNFLOWER-ALL CLASSES,0.38580927,6070.416835,7936425,40,3154,25031484450,3435021.521
OK,2009,WHEAT-ALL CLASSES,0.179677021,1375961.149,2035719400,40,3338,6.79523E+12,410338569.8
OK,2010,CANOLA-ALL CLASSES,0.381400021,22662.88952,39364668,40,6420,2.52721E+11,15013685.21
OK,2010,CORN-ALL CLASSES-GRAIN,0.183455901,137596.1149,1105460224,40,3650,4.03493E+12,202803200.9
OK,2010,COTTON-UPLAND,2.271173733,109267.503,91862985.6,40,NA,NA,208636800
OK,2010,HAY-ALL CLASSES,0.090389502,1299069.203,5400472305,40,NA,NA,488146002.2
OK,2010,MELONS-WATERMELON,0.22046244,2023.472278,24947560,40,156,3891819360,5499999.95
OK,2010,OATS-ALL CLASSES,0.254908714,2832.86119,3352965,40,3890,13043033850,854699.9959
OK,2010,PEANUTS-ALL CLASSES,0.55787083,8498.583569,31904428.5,40,5670,1.80898E+11,17798550
OK,2010,PECANS-ALL CLASSES,3.946991245,45575.19223,9070200,40,3662,33215072400,35799999.99
OK,2010,RYE-ALL CLASSES,0.240146136,28328.6119,46230184,40,3380,1.56258E+11,11102000.05
OK,2010,SORGHUM-ALL CLASSES-GRAIN,0.198416196,97126.66936,317006976,40,3290,1.04295E+12,62899318.28
OK,2010,SOYBEANS-ALL CLASSES,0.418878944,192229.8665,323184062.5,40,4460,1.4414E+12,135374998.8
OK,2010,SUNFLOWER-ALL CLASSES,0.410060138,4775.394577,7791301.8,40,3154,24573765877,3194902.294
OK,2010,WHEAT-ALL CLASSES,0.185923461,1558073.654,3248169925,40,3338,1.08424E+13,603910994.4
OK,2011,CANOLA-ALL CLASSES,0.535723729,30352.08418,34013250,40,6420,2.18365E+11,14737426.22
OK,2011,CORN-ALL CLASSES-GRAIN,0.244870322,76891.94658,444012976,40,3650,1.62065E+12,87935541.9
OK,2011,COTTON-UPLAND,1.805913871,28328.6119,18938577.6,40,NA,NA,27661582.43
OK,2011,HAY-ALL CLASSES,0.126765765,1011736.139,2113741050,40,NA,NA,216713712.8
OK,2011,MELONS-WATERMELON,0.244713308,930.7972481,10432616,40,156,1627488096,2064825.905
OK,2011,OATS-ALL CLASSES,0.330692386,2023.472278,2903000,40,3890,11292670000,776432.7761
OK,2011,PEANUTS-ALL CLASSES,0.813653502,8498.583569,24761646,40,5670,1.40399E+11,16294897.69
OK,2011,PECANS-ALL CLASSES,4.18954378,43964.95346,2721060,40,3662,9964521720,9220139.259
OK,2011,RYE-ALL CLASSES,0.354313971,24281.66734,22861080,40,3380,77270450400,6551151.609
OK,2011,SORGHUM-ALL CLASSES-GRAIN,0.238099435,32375.55645,42674016,40,3290,1.40398E+11,8217779.996
OK,2011,SOYBEANS-ALL CLASSES,0.437250827,107244.0308,93757397.5,40,4460,4.18158E+11,33156510.14
OK,2011,SUNFLOWER-ALL CLASSES,0.597453212,1740.186159,2392265.25,40,3154,7545204599,1155968.132
OK,2011,WHEAT-ALL CLASSES,0.259043557,1295022.258,2003060800,40,3338,6.68622E+12,419661913.6
OK,2012,CANOLA-ALL CLASSES,0.555565349,42492.91785,63332671.5,40,6420,4.06596E+11,27600005.7
OK,2012,CORN-ALL CLASSES-GRAIN,0.277152262,119384.8644,824268940,40,3650,3.00858E+12,179198172.2
OK,2012,COTTON-UPLAND,1.567771383,56657.2238,33741144,40,NA,NA,41494329.34
OK,2012,HAY-ALL CLASSES,0.138891186,1133144.476,3519877800,40,NA,NA,383485092.6
OK,2012,MELONS-WATERMELON,NA,1173.613921,15785001.6,40,156,2462460250,NA
OK,2012,OATS-ALL CLASSES,0.35136066,2832.86119,4572225,40,3890,17785955250,1260163.63
OK,2012,PEANUTS-ALL CLASSES,0.725452581,8903.278025,36416853,40,5670,2.06484E+11,20723240
OK,2012,PECANS-ALL CLASSES,2.182972812,42354.71469,11337750,40,3662,41518840500,19414285.71
OK,2012,RYE-ALL CLASSES,0.31100893,32375.55645,42674016,40,3380,1.44238E+11,10410763.68
OK,2012,SORGHUM-ALL CLASSES-GRAIN,0.264554928,76891.94658,125481928,40,3290,4.12836E+11,26040136.24
OK,2012,SOYBEANS-ALL CLASSES,0.529110245,105220.5585,106140450,40,4460,4.73386E+11,44052778.81
OK,2012,SUNFLOWER-ALL CLASSES,0.582020842,1780.655605,2140567.2,40,3154,6751348949,977267.8608
OK,2012,WHEAT-ALL CLASSES,0.273741064,1740186.159,4212959400,40,3338,1.40629E+13,904635108.6
OK,2013,CANOLA-ALL CLASSES,0.447538753,60299.4739,91223536.5,40,6420,5.85655E+11,31565469.72
OK,2013,CORN-ALL CLASSES-GRAIN,0.200384235,125455.2813,1141783940,40,3650,4.16751E+12,176897699.2
OK,2013,COTTON-UPLAND,1.722122996,48563.33468,33523459.2,40,NA,NA,44636249.45
OK,2013,HAY-ALL CLASSES,0.116844966,1266693.646,4509616635,40,NA,NA,407403104.8
OK,2013,MELONS-WATERMELON,NA,890.3278025,10976926.4,40,156,1712400518,NA
OK,2013,OATS-ALL CLASSES,0.261798139,2832.86119,3860990,40,3890,15019251100,781519.7095
OK,2013,PEANUTS-ALL CLASSES,0.643866728,6475.111291,26847792,40,5670,1.52227E+11,13365316.95
OK,2013,PECANS-ALL CLASSES,2.178562765,40744.47592,9070200,40,3662,33215072400,15277828.98
OK,2013,RYE-ALL CLASSES,0.33069304,32375.55645,40641920,40,3380,1.3737E+11,10391397.9
OK,2013,SORGHUM-ALL CLASSES-GRAIN,0.165126368,109267.503,377207820,40,3290,1.24101E+12,48158374.43
OK,2013,SOYBEANS-ALL CLASSES,0.473994594,135572.6427,278087979,40,4460,1.24027E+12,101913169.6
OK,2013,SUNFLOWER-ALL CLASSES,0.526905232,1861.594496,2349181.8,40,3154,7409319397,957026.2327
OK,2013,WHEAT-ALL CLASSES,0.256838931,1375961.149,2868513700,40,3338,9.5751E+12,569629518.6
OK,2014,CANOLA-ALL CLASSES,0.33069366,62727.64063,40067608.5,40,6420,2.57234E+11,10135591.28
OK,2014,CORN-ALL CLASSES-GRAIN,0.16180338,117361.3921,1082853156,40,3650,3.95241E+12,134025351.7
OK,2014,COTTON-UPLAND,1.219377742,84985.83569,58557211.2,40,NA,NA,54619591.48
OK,2014,HAY-ALL CLASSES,0.108577634,1452853.096,5552879385,40,NA,NA,461199057.3
OK,2014,MELONS-WATERMELON,NA,1052.205585,16510748.8,40,156,2575676813,NA
OK,2014,OATS-ALL CLASSES,0.29280055,4046.944557,5515700,40,3890,21456073000,1235384.999
OK,2014,PEANUTS-ALL CLASSES,0.575511014,4451.639013,19954440,40,5670,1.13142E+11,8784620.059
OK,2014,PECANS-ALL CLASSES,2.557826729,39134.23715,5442120,40,3662,19929043440,10648024.31
OK,2014,RYE-ALL CLASSES,0.464544984,22258.19506,12573594,40,3380,42498747720,4468039.534
OK,2014,SORGHUM-ALL CLASSES-GRAIN,0.153000933,125455.2813,440964832,40,3290,1.45077E+12,51609284
OK,2014,SOYBEANS-ALL CLASSES,0.363763293,147713.4763,278142410,40,4460,1.24052E+12,77395531.2
OK,2014,SUNFLOWER-ALL CLASSES,0.529109856,1052.205585,1451232,40,3154,4577185728,587370.9946
OK,2014,WHEAT-ALL CLASSES,0.232955483,1133144.476,1295457800,40,3338,4.32424E+12,230847941.1
OK,2015,CANOLA-ALL CLASSES,0.35053528,46539.8624,57369015,40,6420,3.68309E+11,17471745.8
OK,2015,CORN-ALL CLASSES-GRAIN,0.154717101,113314.4476,917491344,40,3650,3.34884E+12,123329641.5
OK,2015,COTTON-UPLAND,1.234812904,82962.36342,81414115.2,40,NA,NA,87342987.32
OK,2015,HAY-ALL CLASSES,0.094798746,1222177.256,5365092090,40,NA,NA,441882648.7
OK,2015,MELONS-WATERMELON,NA,1618.777823,24493968,40,156,3821059008,NA
OK,2015,OATS-ALL CLASSES,0.168790905,2832.86119,3962595,40,3890,15414494550,581106.7291
OK,2015,PEANUTS-ALL CLASSES,0.469669908,3642.250101,13877406,40,5670,78684892020,5662760.643
OK,2015,PECANS-ALL CLASSES,3.528036867,37523.99838,5895630,40,3662,21589797060,18071346.37
OK,2015,RYE-ALL CLASSES,0.340535094,34399.02873,51818448,40,3380,1.75146E+11,15331104.79
OK,2015,SORGHUM-ALL CLASSES-GRAIN,0.135363938,165924.7268,541553584,40,3290,1.78171E+12,63690050.08
OK,2015,SOYBEANS-ALL CLASSES,0.32334515,151760.4209,316380187.5,40,4460,1.41106E+12,88879746.02
OK,2015,SUNFLOWER-ALL CLASSES,0.432106382,2023.472278,2993166,40,3154,9440445564,1123695.546
OK,2015,WHEAT-ALL CLASSES,0.175267769,1537838.932,2688891400,40,3338,8.97552E+12,409451526.7
OK,2016,CANOLA-ALL CLASSES,0.277782674,28328.6119,46031265,40,6420,2.95521E+11,12298024.67
OK,2016,CORN-ALL CLASSES-GRAIN,0.133458262,141643.0595,1075740820,40,3650,3.92645E+12,138079882.8
OK,2016,COTTON-UPLAND,1.501620692,117361.3921,134311521.6,40,NA,NA,193977254.5
OK,2016,HAY-ALL CLASSES,0.094798746,1197895.589,5090215035,40,NA,NA,464104753.7
OK,2016,OATS-ALL CLASSES,0.203238029,3237.555645,4993160,40,3890,19423392400,976017.8297
OK,2016,PEANUTS-ALL CLASSES,0.465259862,4856.333468,20135844,40,5670,1.1417E+11,9010371.973
OK,2016,PECANS-ALL CLASSES,4.542347467,38041.27883,5442120,40,3662,19929043440,23775286.62
OK,2016,RYE-ALL CLASSES,0.275577533,30352.08418,47627250,40,3380,1.6098E+11,12623407.7
OK,2016,SORGHUM-ALL CLASSES-GRAIN,0.106262896,149736.9486,516914420,40,3290,1.70065E+12,52829632.6
OK,2016,SOYBEANS-ALL CLASSES,0.34539141,190206.3942,370947265,40,4460,1.65442E+12,123225616.7
OK,2016,WHEAT-ALL CLASSES,0.126398558,1416430.595,3714915750,40,3338,1.24004E+13,451615027.7
OK,2017,CANOLA-ALL CLASSES,0.279987299,56657.2238,76189680,40,6420,4.89138E+11,19908241.95
OK,2017,CORN-ALL CLASSES-GRAIN,0.141331906,123431.809,976168116,40,3650,3.56301E+12,128754751.5
OK,2017,COTTON-UPLAND,1.569976406,224605.4229,222038496,40,NA,NA,325326793.5
OK,2017,HAY-ALL CLASSES,0.094798746,1185754.755,5114709030,40,NA,NA,452503512.6
OK,2017,OATS-ALL CLASSES,0.208060626,6475.111291,9754080,40,3890,37943371200,1893976.752
OK,2017,PEANUTS-ALL CLASSES,0.551255761,8498.583569,35999623.8,40,5670,2.04118E+11,18520364.64
OK,2017,PECANS-ALL CLASSES,3.814689863,34803.72319,6349140,40,3662,23250550680,22603337.45
OK,2017,RYE-ALL CLASSES,0.198809506,18211.25051,27433296,40,3380,92724540480,5089950.579
OK,2017,SORGHUM-ALL CLASSES-GRAIN,0.124340816,119384.8644,397147762,40,3290,1.30662E+12,46085495.71
OK,2017,SOYBEANS-ALL CLASSES,0.33436828,259004.4516,505119680,40,4460,2.25283E+12,157622347.1
OK,2017,WHEAT-ALL CLASSES,0.146240193,1173613.921,2683448300,40,3338,8.95735E+12,366233791.4
OK,2018,CANOLA-ALL CLASSES,0.238099435,21448.80615,21151706.4,40,6420,1.35794E+11,4726336.926
OK,2018,CORN-ALL CLASSES-GRAIN,0.151961325,109267.503,919015416,40,3650,3.35441E+12,131061994.4
OK,2018,COTTON-UPLAND,1.439880046,206394.1724,148461033.6,40,NA,NA,200613288.2
OK,2018,HAY-ALL CLASSES,0.113538033,1307163.092,4645694385,40,NA,NA,495008784.1
OK,2018,OATS-ALL CLASSES,0.189459179,4046.944557,6967200,40,3890,27102408000,1238781.846
OK,2018,PEANUTS-ALL CLASSES,0.515975392,6070.416835,20884135.5,40,5670,1.18413E+11,10112683.03
OK,2018,PECANS-ALL CLASSES,3.638288019,36422.50101,4081590,40,3662,14946782580,13936295.83
OK,2018,RYE-ALL CLASSES,0.297230053,20234.72278,27941320,40,3380,94441661600,7794002.521
OK,2018,SORGHUM-ALL CLASSES-GRAIN,0.131175152,97126.66936,304814400,40,3290,1.00284E+12,37523899.03
OK,2018,SOYBEANS-ALL CLASSES,0.289908322,242816.6734,457220400,40,4460,2.0392E+12,124396220.1
OK,2018,WHEAT-ALL CLASSES,0.187393212,1011736.139,1905085000,40,3338,6.35917E+12,335034179.6
OK,2019,CANOLA-ALL CLASSES,0.229280938,8498.583569,13428431.1,40,6420,86210527662,2878708.2
OK,2019,CORN-ALL CLASSES-GRAIN,0.157472876,133549.1704,1148388252,40,3650,4.19162E+12,169082601.4
OK,2019,COTTON-UPLAND,1.369319309,182112.5051,143454283.2,40,NA,NA,183663422.4
OK,2019,HAY-ALL CLASSES,0.116844966,1216106.839,5384142975,40,NA,NA,588208114.1
OK,2019,OATS-ALL CLASSES,0.144677919,10117.36139,18143750,40,3890,70579187500,2454334.354
OK,2019,PEANUTS-ALL CLASSES,0.518180415,5665.72238,25396560,40,5670,1.43998E+11,12304396.28
OK,2019,PECANS-ALL CLASSES,2.800379263,36422.50101,9614412,40,3662,35207976744,25173523.21
OK,2019,RYE-ALL CLASSES,0.324787807,22258.19506,37720782,40,3380,1.27496E+11,11454729.15
OK,2019,SORGHUM-ALL CLASSES-GRAIN,0.132277464,105220.5585,336819912,40,3290,1.10814E+12,41657004.65
OK,2019,SOYBEANS-ALL CLASSES,0.310484831,178065.5605,347269780,40,4460,1.54882E+12,100811900
OK,2019,WHEAT-ALL CLASSES,0.158365636,1112909.753,2993705000,40,3338,9.99299E+12,443276156.9
OK,2020,CANOLA-ALL CLASSES,0.396832392,2832.86119,4857092.1,40,6420,31182531282,1843224.654
OK,2020,CORN-ALL CLASSES-GRAIN,0.171251753,129502.2258,1097331840,40,3650,4.00526E+12,179708170.5
OK,2020,COTTON-UPLAND,1.492800599,174018.6159,138447532.8,40,NA,NA,197643182.7
OK,2020,HAY-ALL CLASSES,0.119049588,1129097.531,4866140340,40,NA,NA,553996911.9
OK,2020,OATS-ALL CLASSES,0.244574577,4451.639013,7184925,40,3890,27949358250,1680460.727
OK,2020,PEANUTS-ALL CLASSES,0.489515115,5665.72238,26793370.8,40,5670,1.51918E+11,12542620.39
OK,2020,PECANS-ALL CLASSES,2.734228572,38445.97329,3061192.5,40,3662,11210086935,8004243.19
OK,2020,RYE-ALL CLASSES,0.297230053,21044.1117,18492073.6,40,3380,62503208768,5256215.35
OK,2020,SORGHUM-ALL CLASSES-GRAIN,0.199518508,93079.72481,262902420,40,3290,8.64949E+11,50161739.68
OK,2020,SOYBEANS-ALL CLASSES,0.371112047,218535.0061,440891100,40,4460,1.96637E+12,156470042.9
OK,2020,WHEAT-ALL CLASSES,0.16718414,1052205.585,2830412000,40,3338,9.44792E+12,452521845.1
OR,1981,BARLEY-ALL CLASSES,0.115742867,82962.36342,267800520,41,3530,9.45336E+11,44490456.11
OR,1981,CORN-ALL CLASSES-GRAIN,0.120073068,8903.278025,75441564,41,3650,2.75362E+11,13002219.64
OR,1981,HAY-ALL CLASSES,0.06613866,428976.123,2618135910,41,NA,NA,248547149.4
OR,1981,HOPS-ALL CLASSES,3.241383872,2913.800081,5616267.84,41,NA,NA,26130004.56
OR,1981,OATS-ALL CLASSES,0.141233206,26305.13962,66043250,41,3890,2.56908E+11,13388331.68
OR,1981,PEAS-GREEN,NA,13071.63092,40142936.25,41,308,12364024365,NA
OR,1981,POTATOES-ALL CLASSES,0.099208098,21853.50061,984748232,41,578,5.69184E+11,140227612.8
OR,1981,RYE-ALL CLASSES,0.127946712,2023.472278,3175150,41,3380,10732007000,583115.4969
OR,1981,SUGARBEETS-ALL CLASSES,0.03306933,4330.230676,272155500,41,700,1.90509E+11,12918251.01
OR,1981,WHEAT-ALL CLASSES,0.141830941,509915.0142,2022928115,41,3338,6.75253E+12,411824937.3
OR,1982,BARLEY-ALL CLASSES,0.101504657,101173.6139,337472200,41,3530,1.19128E+12,51725049.81
OR,1982,CORN-ALL CLASSES-GRAIN,0.118104657,15783.08377,158503488,41,3650,5.78538E+11,28267200.13
OR,1982,HAY-ALL CLASSES,0.082673325,433023.0676,2691617895,41,NA,NA,336012751.5
OR,1982,HOPS-ALL CLASSES,4.343895393,2954.269527,5959121.4,41,NA,NA,39087557.99
OR,1982,OATS-ALL CLASSES,0.113675508,34399.02873,92533125,41,3890,3.59954E+11,15883312.42
OR,1982,PEAS-GREEN,NA,13638.20316,33320905.05,41,308,10262838755,NA
OR,1982,POTATOES-ALL CLASSES,0.085980352,21246.45892,957305916,41,578,5.53323E+11,124287343.9
OR,1982,RYE-ALL CLASSES,0.102357369,1618.777823,2946539.2,41,3380,9959302496,455416.002
OR,1982,SUGARBEETS-ALL CLASSES,0.040013889,4168.352894,227703435,41,700,1.59392E+11,13758063.06
OR,1982,WHEAT-ALL CLASSES,0.147342506,485633.3468,1728184250,41,3338,5.76868E+12,384498846.5
OR,1983,BARLEY-ALL CLASSES,0.118957946,109267.503,358591428,41,3530,1.26583E+12,62902854.26
OR,1983,CORN-ALL CLASSES-GRAIN,0.144087682,13354.91704,135794815.2,41,3650,4.95651E+11,28852738.02
OR,1983,HAY-ALL CLASSES,0.082673325,449210.8458,2831324385,41,NA,NA,345169191
OR,1983,HOPS-ALL CLASSES,4.74079954,2549.575071,4542809.67,41,NA,NA,31757998.53
OR,1983,OATS-ALL CLASSES,0.11436445,30352.08418,87090000,41,3890,3.3878E+11,14687109.3
OR,1983,PEAS-GREEN,NA,13921.48928,36514196.25,41,308,11246372445,NA
OR,1983,POTATOES-ALL CLASSES,0.102515035,19627.6811,939389032,41,578,5.42967E+11,142007093.4
OR,1983,RYE-ALL CLASSES,0.090153222,1618.777823,2540120,41,3380,8585605600,337685.5484
OR,1983,SUGARBEETS-ALL CLASSES,0.044864058,4573.047349,286670460,41,700,2.00669E+11,18965246.18
OR,1983,WHEAT-ALL CLASSES,0.13411475,439093.4844,1784520335,41,3338,5.95673E+12,352918995.8
OR,1984,BARLEY-ALL CLASSES,0.10885341,113314.4476,377968864,41,3530,1.33423E+12,58887423.47
OR,1984,CORN-ALL CLASSES-GRAIN,0.120073068,16997.16714,169629213.6,41,3650,6.19147E+11,29152160.32
OR,1984,HAY-ALL CLASSES,0.080468703,447187.3735,2823159720,41,NA,NA,325152380.6
OR,1984,HOPS-ALL CLASSES,4.630548388,1983.002833,3155522.58,41,NA,NA,20913571.56
OR,1984,OATS-ALL CLASSES,0.124009645,30352.08418,95799000,41,3890,3.72658E+11,17003601.81
OR,1984,PEAS-GREEN,NA,13597.73371,45114310.05,41,308,13895207495,NA
OR,1984,POTATOES-ALL CLASSES,0.104719659,22865.23675,1067075180,41,578,6.16769E+11,159936550.7
OR,1984,RYE-ALL CLASSES,0.072437523,1618.777823,3556168,41,3380,12019847840,368697.632
OR,1984,SUGARBEETS-ALL CLASSES,0.040234352,4694.455686,278505795,41,700,1.94954E+11,16038203.86
OR,1984,WHEAT-ALL CLASSES,0.127500871,451234.3181,1876372648,41,3338,6.26333E+12,342418116.8
OR,1985,BARLEY-ALL CLASSES,0.091859418,141643.0595,419118700,41,3530,1.47949E+12,61130388.83
OR,1985,CORN-ALL CLASSES-GRAIN,0.105506827,16187.77823,167647920,41,3650,6.11915E+11,28085047.44
OR,1985,HAY-ALL CLASSES,0.084326792,437070.0121,2711575965,41,NA,NA,363064496.9
OR,1985,HOPS-ALL CLASSES,5.203854379,2225.819506,3716514.45,41,NA,NA,30708414.29
OR,1985,OATS-ALL CLASSES,0.093007233,40469.44557,133538000,41,3890,5.19463E+11,19720504.64
OR,1985,PEAS-GREEN,NA,14326.18373,39181320.15,41,308,12067846606,NA
OR,1985,POTATOES-ALL CLASSES,0.078264166,24686.3618,1219618170,41,578,7.04939E+11,151559540.1
OR,1985,RYE-ALL CLASSES,0.077555391,1214.083367,2819533.2,41,3380,9530022216,347204.7334
OR,1985,SUGARBEETS-ALL CLASSES,0.038580885,4775.394577,289392015,41,700,2.02574E+11,17727812.91
OR,1985,WHEAT-ALL CLASSES,0.124193932,430999.5953,1525156620,41,3338,5.09097E+12,300753890
OR,1986,BARLEY-ALL CLASSES,0.078080505,147713.4763,452974782,41,3530,1.599E+12,57488089.13
OR,1986,CORN-ALL CLASSES-GRAIN,0.070862794,12140.83367,121925760,41,3650,4.45029E+11,14043487.68
OR,1986,HAY-ALL CLASSES,0.071650215,449210.8458,2843117790,41,NA,NA,331110981
OR,1986,HOPS-ALL CLASSES,4.586447927,2063.941724,3839415.66,41,NA,NA,28622188.15
OR,1986,OATS-ALL CLASSES,0.093007233,32375.55645,110314000,41,3890,4.29121E+11,16676641.47
OR,1986,PEAS-AUSTRIAN WINTER,0.171960703,1011.736139,1315416.8,41,1240,1631116832,367666.3045
OR,1986,PEAS-GREEN,NA,11817.07811,30989439.6,41,308,9544747397,NA
OR,1986,POTATOES-ALL CLASSES,0.092594225,21044.1117,1051063382,41,578,6.07515E+11,158188183.7
OR,1986,RYE-ALL CLASSES,0.053540778,2023.472278,5080240,41,3380,17171211200,442109.7975
OR,1986,SUGARBEETS-ALL CLASSES,0.037699036,5220.558478,339287190,41,700,2.37501E+11,20790213.23
OR,1986,WHEAT-ALL CLASSES,0.095166357,414811.8171,1589521278,41,3338,5.30582E+12,245873102.7
OR,1987,BARLEY-ALL CLASSES,0.088644338,80938.89114,304813600,41,3530,1.07599E+12,42722722.35
OR,1987,CORN-ALL CLASSES-GRAIN,0.086610082,9712.666936,100588752,41,3650,3.67149E+11,13774994.83
OR,1987,HAY-ALL CLASSES,0.074957148,424929.1785,2556447330,41,NA,NA,302986640.1
OR,1987,HOPS-ALL CLASSES,3.924941015,2428.166734,3990888,41,NA,NA,24767162.3
OR,1987,OATS-ALL CLASSES,0.10885291,26305.13962,75478000,41,3890,2.93609E+11,12990743.39
OR,1987,PEAS-AUSTRIAN WINTER,0.154323708,2023.472278,3175144,41,1240,3937178560,774764.3908
OR,1987,PEAS-GREEN,NA,11614.73088,31279738.8,41,308,9634159550,NA
OR,1987,POTATOES-ALL CLASSES,0.076059542,22258.19506,1175891901,41,578,6.79666E+11,141414740.1
OR,1987,RYE-ALL CLASSES,0.059052329,1618.777823,3048144,41,3380,10302726720,284607.3311
OR,1987,SUGARBEETS-ALL CLASSES,0.040344583,5544.314043,382832070,41,700,2.67982E+11,24421206.39
OR,1987,WHEAT-ALL CLASSES,0.105087174,327802.5091,1440244260,41,3338,4.80754E+12,239309225
OR,1988,BARLEY-ALL CLASSES,0.114364975,80938.89114,322231520,41,3530,1.13748E+12,53047206.66
OR,1988,CORN-ALL CLASSES-GRAIN,0.119679386,7689.194658,76254402.4,41,3650,2.78329E+11,13136683.38
OR,1988,HAY-ALL CLASSES,0.083775636,418858.7616,2405854620,41,NA,NA,290127284.4
OR,1988,HOPS-ALL CLASSES,3.616237789,3035.208418,4999947.75,41,NA,NA,26026987.6
OR,1988,OATS-ALL CLASSES,0.150189458,26305.13962,94347500,41,3890,3.67012E+11,20397235.36
OR,1988,PEAS-AUSTRIAN WINTER,0.286601172,1214.083367,1905086.4,41,1240,2362307136,785948.5152
OR,1988,PEAS-GREEN,NA,10522.05585,33965006.4,41,308,10461221971,NA
OR,1988,POTATOES-ALL CLASSES,0.105821971,18211.25051,940523012,41,578,5.43622E+11,143267186.5
OR,1988,RYE-ALL CLASSES,0.092121632,1214.083367,1905090,41,3380,6439204200,252626.3119
OR,1988,SUGARBEETS-ALL CLASSES,0.044864058,5706.191825,341101560,41,700,2.38771E+11,22028438.61
OR,1988,WHEAT-ALL CLASSES,0.156895885,305544.314,1409762900,41,3338,4.70579E+12,318389758.7
OR,1989,BARLEY-ALL CLASSES,0.104260439,72845.00202,262575144,41,3530,9.2689E+11,37275078.31
OR,1989,CORN-ALL CLASSES-GRAIN,0.112199424,8903.278025,89412224,41,3650,3.26355E+11,13659441
OR,1989,HAY-ALL CLASSES,0.097554524,424929.1785,2621764650,41,NA,NA,348246304.6
OR,1989,HOPS-ALL CLASSES,3.483936406,2999.595306,5378175.09,41,NA,NA,25512355.45
OR,1989,OATS-ALL CLASSES,0.103341371,28328.6119,99572900,41,3890,3.87339E+11,14010730.32
OR,1989,PEAS-AUSTRIAN WINTER,0.235894811,607.0416835,816465.6,41,1240,1012417344,262241.6568
OR,1989,PEAS-GREEN,NA,13800.08094,43617454.8,41,308,13434176078,NA
OR,1989,POTATOES-ALL CLASSES,0.128970527,20234.72278,1057232234,41,578,6.1108E+11,185654838.7
OR,1989,RYE-ALL CLASSES,0.074799616,1214.083367,1905090,41,3380,6439204200,194026.1506
OR,1989,SUGARBEETS-ALL CLASSES,0.044974289,6151.355726,354709335,41,700,2.48297E+11,21721125.44
OR,1989,WHEAT-ALL CLASSES,0.14660763,372318.8992,1465146443,41,3338,4.89066E+12,292471134.8
OR,1990,BARLEY-ALL CLASSES,0.106556925,52610.27924,198128840,41,3530,6.99395E+11,28412762.82
OR,1990,"BEANS-DRY EDIBLE, INCL CHICKPEAS",0.44092488,3642.250101,8164656,41,3506,28625283936,4844919.742
OR,1990,CORN-ALL CLASSES-GRAIN,0.110231013,7284.500202,68583240,41,3650,2.50329E+11,10174331.6
OR,1990,HAY-ALL CLASSES,0.101412612,412788.3448,2563704810,41,NA,NA,349900108.5
OR,1990,HOPS-ALL CLASSES,3.594187558,2873.330635,4926479.13,41,NA,NA,23829859.09
OR,1990,OATS-ALL CLASSES,0.101963486,18211.25051,66623850,41,3890,2.59167E+11,9142363.593
OR,1990,PEAS-AUSTRIAN WINTER,0.324079787,202.3472278,272155.2,41,1240,337472448,118700.5337
OR,1990,PEAS-GREEN,NA,14123.8365,39580481.55,41,308,12190788317,NA
OR,1990,POTATOES-ALL CLASSES,0.121254342,21448.80615,1063673240,41,578,6.14803E+11,173575978.8
OR,1990,SUGARBEETS-ALL CLASSES,0.041667356,6758.39741,442706280,41,700,3.09894E+11,24825369.1
OR,1990,WHEAT-ALL CLASSES,0.100677922,391744.2331,1568048248,41,3338,5.23415E+12,212460281.8
OR,1991,BARLEY-ALL CLASSES,0.103341845,70821.52975,274332240,41,3530,9.68393E+11,40499999.85
OR,1991,"BEANS-DRY EDIBLE, INCL CHICKPEAS",0.410060138,2832.86119,6667802.4,41,3506,23377315214,3905999.964
OR,1991,CORN-ALL CLASSES-GRAIN,0.114167835,6070.416835,55628628,41,3650,2.03044E+11,9072857.183
OR,1991,HAY-ALL CLASSES,0.101963768,435046.5399,2680731675,41,NA,NA,390482144.6
OR,1991,HOPS-ALL CLASSES,3.770589402,2909.753136,4613965.389,41,NA,NA,24853384.28
OR,1991,OATS-ALL CLASSES,0.097140888,18211.25051,68583375,41,3890,2.66789E+11,9517499.954
OR,1991,PEAS-AUSTRIAN WINTER,0.282191923,202.3472278,317514.4,41,1240,393717856,127999.9988
OR,1991,PEAS-GREEN,NA,14366.65318,56036817.45,41,308,17259339775,NA
OR,1991,POTATOES-ALL CLASSES,0.087082664,20234.72278,1005613464,41,578,5.81245E+11,125102141.7
OR,1991,SUGARBEETS-ALL CLASSES,0.040454814,7527.316876,476272125,41,700,3.3339E+11,27525000.12
OR,1991,WHEAT-ALL CLASSES,0.13411475,342371.5095,1194760450,41,3338,3.98811E+12,228907140.7
OR,1992,BARLEY-ALL CLASSES,0.103341845,60704.16835,205749180,41,3530,7.26295E+11,30990709.34
