SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,NPOPCHG2020,NPOPCHG2021,BIRTHS2020,BIRTHS2021,DEATHS2020,DEATHS2021,NATURALCHG2020,NATURALCHG2021,INTERNATIONALMIG2020,INTERNATIONALMIG2021,DOMESTICMIG2020,DOMESTICMIG2021,NETMIG2020,NETMIG2021,RESIDUAL2020,RESIDUAL2021,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,RBIRTH2021,RDEATH2021,RNATURALCHG2021,RINTERNATIONALMIG2021,RDOMESTICMIG2021,RNETMIG2021
50,2,4,27,109,Minnesota,Olmsted County,162847,162991,163436,144,445,483,1976,301,1383,182,593,1,221,-38,-399,-37,-178,-1,30,2353,2353,2353,12.10684165,8.473563768,3.633277885,1.354054659,-2.444650718,-1.09059606
50,2,4,27,111,Minnesota,Otter Tail County,60081,60024,60046,-57,22,151,588,228,856,-77,-268,0,5,27,280,27,285,-7,5,1118,1118,1118,9.794286666,14.2583493,-4.46406263,0.083284751,4.663946032,4.747230782
50,2,4,27,113,Minnesota,Pennington County,13992,13939,13780,-53,-159,31,133,28,145,3,-12,0,2,-55,-149,-55,-147,-1,0,286,286,286,9.596305783,10.46213788,-0.865832101,0.14430535,-10.75074858,-10.60644323
50,2,4,27,115,Minnesota,Pine County,28876,28854,29302,-22,448,50,222,94,351,-44,-129,0,1,24,582,24,583,-2,-6,1427,1427,1427,7.634637871,12.0709815,-4.436343627,0.034390261,20.01513172,20.04952198
50,2,4,27,117,Minnesota,Pipestone County,9424,9405,9313,-19,-92,25,125,25,138,0,-13,0,7,-19,-85,-19,-78,0,-1,192,192,192,13.35612779,14.74516508,-1.38903729,0.747943156,-9.082166898,-8.334223742
50,2,4,27,119,Minnesota,Polk County,31192,31051,30757,-141,-294,85,359,96,411,-11,-52,-1,15,-128,-259,-129,-244,-1,2,1127,1127,1127,11.61661921,13.29924929,-1.68263008,0.485374062,-8.38079213,-7.895418069
50,2,4,27,121,Minnesota,Pope County,11308,11309,11403,1,94,21,123,37,124,-16,-1,0,2,19,92,19,94,-2,1,150,150,150,10.83127862,10.9193378,-0.088059176,0.176118352,8.101444171,8.277562522
50,2,4,27,123,Minnesota,Ramsey County,552352,551480,543257,-872,-8223,1815,6862,1307,5245,508,1617,73,737,-1464,-10478,-1391,-9741,11,-99,17063,17063,17063,12.53634435,9.582210156,2.954134189,1.346442114,-19.14249724,-17.79605513
50,2,4,27,125,Minnesota,Red Lake County,3935,3936,3933,1,-3,15,42,13,30,2,12,0,0,0,-15,0,-15,-1,0,19,19,19,10.67479985,7.624857034,3.049942814,0,-3.812428517,-3.812428517
50,2,4,27,127,Minnesota,Redwood County,15425,15391,15366,-34,-25,54,189,58,195,-4,-6,0,2,-29,-22,-29,-20,-1,1,343,343,343,12.28988523,12.68004032,-0.390155087,0.130051696,-1.430568651,-1.300516955
50,2,4,27,129,Minnesota,Renville County,14723,14684,14608,-39,-76,47,157,52,191,-5,-34,0,-3,-33,-42,-33,-45,-1,3,309,309,309,10.71965042,13.04110337,-2.321452956,-0.204834084,-2.867677181,-3.072511266
50,2,4,27,131,Minnesota,Rice County,67097,67030,67262,-67,232,153,671,148,610,5,61,1,81,-73,75,-72,156,0,15,7188,7188,7188,9.993149257,9.084681143,0.908468114,1.206326512,1.116968993,2.323295505
50,2,4,27,133,Minnesota,Rock County,9704,9705,9680,1,-25,28,77,25,134,3,-57,0,1,-2,29,-2,30,0,2,251,251,251,7.94428682,13.82512252,-5.880835698,0.103172556,2.992004127,3.095176683
50,2,4,27,135,Minnesota,Roseau County,15331,15294,15258,-37,-36,35,153,48,176,-13,-23,0,0,-24,-15,-24,-15,0,2,159,159,159,10.01571092,11.52134067,-1.505629746,0,-0.981932443,-0.981932443
50,2,4,27,137,Minnesota,St. Louis County,200231,199962,199182,-269,-780,477,1773,671,2486,-194,-713,-1,36,-61,-140,-62,-104,-13,37,8701,8701,8701,8.884011785,12.45665725,-3.572645461,0.180386026,-0.701501213,-0.521115186
50,2,4,27,139,Minnesota,Scott County,150928,151265,153268,337,2003,429,1612,262,903,167,709,-1,75,162,1201,161,1276,9,18,1161,1161,1161,10.58670161,5.93039178,4.656309825,0.492557457,7.887486742,8.380044199
50,2,4,27,141,Minnesota,Sherburne County,97183,97479,99074,296,1595,294,1155,198,725,96,430,0,23,195,1143,195,1166,5,-1,2012,2012,2012,11.75255529,7.377145096,4.375410195,0.234033569,11.63045082,11.86448439
50,2,4,27,143,Minnesota,Sibley County,14836,14802,14917,-34,115,45,159,30,146,15,13,0,5,-49,97,-49,102,0,0,196,196,196,10.70022545,9.825364245,0.8748612,0.336485077,6.527810492,6.864295569
50,2,4,27,145,Minnesota,Stearns County,158292,158349,158947,57,598,522,1957,368,1345,154,612,8,281,-106,-324,-98,-43,1,29,6483,6483,6483,12.33548485,8.477888155,3.857596692,1.771216782,-2.042257072,-0.27104029
50,2,4,27,147,Minnesota,Steele County,37406,37352,37349,-54,-3,93,382,106,359,-13,23,-1,8,-39,-39,-40,-31,-1,5,550,550,550,10.22744006,9.611651785,0.615788276,0.214187226,-1.044162729,-0.829975502
50,2,4,27,149,Minnesota,Stevens County,9671,9646,9700,-25,54,31,127,26,77,5,50,0,13,-29,-11,-29,2,-1,2,882,882,882,13.12932906,7.960301871,5.169027189,1.343947069,-1.137185982,0.206761088
50,2,4,27,151,Minnesota,Swift County,9838,9791,9749,-47,-42,24,107,32,130,-8,-23,0,3,-38,-23,-38,-20,-1,1,147,147,147,10.95189355,13.3060389,-2.354145343,0.307062436,-2.354145343,-2.047082907
50,2,4,27,153,Minnesota,Todd County,25262,25250,25237,-12,-13,76,293,66,244,10,49,1,9,-20,-76,-19,-67,-3,5,311,311,311,11.60694832,9.665854576,1.941093747,0.356527423,-3.010676016,-2.654148593
50,2,4,27,155,Minnesota,Traverse County,3360,3346,3286,-14,-60,10,36,12,40,-2,-4,0,1,-12,-56,-12,-55,0,-1,96,96,96,10.85645356,12.06272618,-1.206272618,0.301568154,-16.88781665,-16.58624849
50,2,4,27,157,Minnesota,Wabasha County,21387,21417,21509,30,92,61,214,49,217,12,-3,1,3,18,92,19,95,-1,0,179,179,179,9.97064716,10.11042259,-0.139775427,0.139775428,4.286446443,4.42622187
50,2,4,27,159,Minnesota,Wadena County,14065,14107,14177,42,70,55,204,50,183,5,21,0,6,37,42,37,48,0,1,450,450,450,14.42511667,12.94017819,1.484938481,0.424268138,2.969876962,3.3941451
50,2,4,27,161,Minnesota,Waseca County,18968,18954,19000,-14,46,60,186,55,160,5,26,0,4,-19,12,-19,16,0,4,948,948,948,9.801338462,8.431258892,1.37007957,0.210781472,0.632344417,0.843125889
50,2,4,27,163,Minnesota,Washington County,267568,268191,272256,623,4065,643,2694,534,2193,109,501,0,90,515,3490,515,3580,-1,-16,3310,3310,3310,9.969525226,8.115504388,1.854020838,0.333057636,12.91523498,13.24829262
50,2,4,27,165,Minnesota,Watonwan County,11253,11221,11135,-32,-86,38,172,35,159,3,13,0,12,-33,-111,-33,-99,-2,0,141,141,141,15.38736804,14.2243693,1.162998748,1.073537305,-9.930220075,-8.85668277
50,2,4,27,167,Minnesota,Wilkin County,6506,6481,6395,-25,-86,16,57,27,95,-11,-38,0,0,-14,-48,-14,-48,0,0,148,148,148,8.853681268,14.75613545,-5.902454178,0,-7.455731594,-7.455731594
50,2,4,27,169,Minnesota,Winona County,49671,49606,49630,-65,24,116,447,127,501,-11,-54,0,19,-53,50,-53,69,-1,9,3717,3717,3717,9.008827442,10.09714217,-1.088314724,0.382925551,1.007698819,1.39062437
50,2,4,27,171,Minnesota,Wright County,141337,141759,144845,422,3086,461,1653,274,1037,187,616,0,24,229,2460,229,2484,6,-14,1016,1016,1016,11.53507976,7.236465646,4.298614116,0.167478472,17.16654338,17.33402186
50,2,4,27,173,Minnesota,Yellow Medicine County,9528,9492,9411,-36,-81,23,104,20,119,3,-15,0,1,-39,-68,-39,-67,0,1,233,233,233,11.00354441,12.59059409,-1.587049675,0.105803312,-7.194625192,-7.08882188
40,3,6,28,0,Mississippi,Mississippi,2961279,2956870,2949965,-4409,-6905,8277,34957,9793,38194,-1516,-3237,6,441,-2886,-4246,-2880,-3805,-13,137,84333,84333,84333,11.83611867,12.93213709,-1.096018426,0.149318544,-1.437656545,-1.288338002
50,3,6,28,1,Mississippi,Adams County,29538,29405,28742,-133,-663,68,323,116,508,-48,-185,-7,11,-77,-484,-84,-473,-1,-5,2133,2133,2133,11.10977351,17.47295647,-6.363182967,0.37835142,-16.64746247,-16.26911105
50,3,6,28,3,Mississippi,Alcorn County,34740,34680,34349,-60,-331,89,388,133,556,-44,-168,0,6,-15,-172,-15,-166,-1,3,593,593,593,11.24165206,16.10917151,-4.867519448,0.17383998,-4.983412769,-4.809572788
50,3,6,28,5,Mississippi,Amite County,12720,12698,12637,-22,-61,34,121,42,200,-8,-79,0,0,-11,16,-11,16,-3,2,107,107,107,9.552003158,15.78843497,-6.236431814,0,1.263074798,1.263074798
50,3,6,28,7,Mississippi,Attala County,17889,17828,17742,-61,-86,48,229,75,310,-27,-81,0,2,-33,-10,-33,-8,-1,3,263,263,263,12.87601912,17.43041889,-4.554399775,0.112454315,-0.562271577,-0.449817262
50,3,6,28,9,Mississippi,Benton County,7646,7661,7646,15,-15,22,89,29,133,-7,-44,0,-1,23,29,23,28,-1,1,20,20,20,11.62866662,17.37767035,-5.749003724,-0.130659176,3.789116091,3.658456915
50,3,6,28,11,Mississippi,Bolivar County,30985,30849,30308,-136,-541,97,421,99,486,-2,-65,0,0,-135,-472,-135,-472,1,-4,1311,1311,1311,13.76784342,15.89351996,-2.125676537,0,-15.43568193,-15.43568193
50,3,6,28,13,Mississippi,Calhoun County,13266,13240,13018,-26,-222,38,177,39,218,-1,-41,0,-1,-24,-178,-24,-179,-1,-2,120,120,120,13.48160561,16.6044634,-3.122857796,-0.076167263,-13.55777287,-13.63394013
50,3,6,28,15,Mississippi,Carroll County,9998,9941,9879,-57,-62,16,95,32,128,-16,-33,0,0,-39,-30,-39,-30,-2,1,354,354,354,9.586276488,12.91624622,-3.329969728,0,-3.027245207,-3.027245207
50,3,6,28,17,Mississippi,Chickasaw County,17106,17067,17011,-39,-56,43,236,60,219,-17,17,0,-1,-21,-72,-21,-73,-1,0,445,445,445,13.85057809,12.85286695,0.997711133,-0.05868889,-4.225600094,-4.284288984
50,3,6,28,19,Mississippi,Choctaw County,8246,8202,8106,-44,-96,17,82,38,146,-21,-64,0,0,-23,-33,-23,-33,0,1,110,110,110,10.05641403,17.90532254,-7.848908511,0,-4.047093451,-4.047093451
50,3,6,28,21,Mississippi,Claiborne County,9135,9093,8908,-42,-185,27,100,45,131,-18,-31,0,1,-24,-154,-24,-153,0,-1,1301,1301,1301,11.11049386,14.55474696,-3.444253097,0.111104939,-17.11016055,-16.99905561
50,3,6,28,23,Mississippi,Clarke County,15615,15533,15421,-82,-112,32,170,66,236,-34,-66,0,-1,-47,-46,-47,-47,-1,1,45,45,45,10.98404084,15.24843316,-4.264392324,-0.064612005,-2.972152226,-3.036764231
50,3,6,28,25,Mississippi,Clay County,18636,18645,18535,9,-110,61,247,52,250,9,-3,0,2,1,-109,1,-107,-1,0,164,164,164,13.28671329,13.44809037,-0.161377084,0.107584723,-5.863367402,-5.755782679
50,3,6,28,27,Mississippi,Coahoma County,21390,21232,20810,-158,-422,65,332,83,342,-18,-10,0,1,-141,-408,-141,-407,1,-5,637,637,637,15.79373008,16.26944484,-0.475714761,0.047571476,-19.40916227,-19.36159079
50,3,6,28,29,Mississippi,Copiah County,28368,28293,27995,-75,-298,81,340,76,388,5,-48,1,8,-80,-258,-79,-250,-1,0,946,946,946,12.08072769,13.78624218,-1.705514497,0.284252416,-9.167140421,-8.882888005
50,3,6,28,31,Mississippi,Covington County,18340,18313,18279,-27,-34,49,220,68,286,-19,-66,0,0,-8,29,-8,29,0,3,179,179,179,12.02448623,15.63183209,-3.607345868,0,1.585045912,1.585045912
50,3,6,28,33,Mississippi,DeSoto County,185314,185902,188633,588,2731,518,2022,523,1753,-5,269,2,17,585,2453,587,2470,6,-8,470,470,470,10.79738876,9.3609409,1.436447862,0.090779233,13.09890931,13.18968855
50,3,6,28,35,Mississippi,Forrest County,78158,78136,77875,-22,-261,244,1009,216,923,28,86,1,29,-54,-386,-53,-357,3,10,2838,2838,2838,12.93498535,11.83249899,1.102486363,0.371768657,-4.948369025,-4.576600368
50,3,6,28,37,Mississippi,Franklin County,7675,7653,7676,-22,23,17,82,30,113,-13,-31,0,0,-9,55,-9,55,0,-1,52,52,52,10.69867571,14.74329702,-4.044621306,0,7.175941027,7.175941027
50,3,6,28,39,Mississippi,George County,24350,24335,24762,-15,427,86,317,90,324,-4,-7,0,4,-11,433,-11,437,0,-3,515,515,515,12.91321262,13.19836243,-0.285149805,0.162942746,17.63855225,17.801495
50,3,6,28,41,Mississippi,Greene County,13530,13501,13630,-29,129,20,128,39,138,-19,-10,0,2,-10,137,-10,139,0,0,2512,2512,2512,9.435700859,10.17286499,-0.73716413,0.147432826,10.09914858,10.2465814
50,3,6,28,43,Mississippi,Grenada County,21629,21581,21365,-48,-216,63,247,84,337,-21,-90,0,0,-27,-128,-27,-128,0,2,221,221,221,11.50281749,15.69412751,-4.191310017,0,-5.960974247,-5.960974247
50,3,6,28,45,Mississippi,Hancock County,46053,46075,46055,22,-20,93,469,163,612,-70,-143,0,-1,96,117,96,116,-4,7,409,409,409,10.1812656,13.28557473,-3.104309128,-0.021708455,2.539889287,2.518180831
50,3,6,28,47,Mississippi,Harrison County,208621,208613,209396,-8,783,583,2551,707,2523,-124,28,7,46,108,665,115,711,1,44,4884,4884,4884,12.20547883,12.07151042,0.133968407,0.220090955,3.181749675,3.40184063
50,3,6,28,49,Mississippi,Hinds County,227742,226636,222679,-1106,-3957,702,2854,735,2648,-33,206,-1,50,-1079,-4177,-1080,-4127,7,-36,7712,7712,7712,12.70378242,11.78683107,0.916951359,0.22256101,-18.59274674,-18.37018573
50,3,6,28,51,Mississippi,Holmes County,17000,16912,16496,-88,-416,57,193,70,266,-13,-73,0,0,-73,-340,-73,-340,-2,-3,804,804,804,11.55411877,15.9243295,-4.370210728,0,-20.35440613,-20.35440613
50,3,6,28,53,Mississippi,Humphreys County,7785,7715,7551,-70,-164,20,89,42,122,-22,-33,0,-1,-47,-130,-47,-131,-1,0,50,50,50,11.65989781,15.98323071,-4.323332897,-0.131010088,-17.03131141,-17.1623215
50,3,6,28,55,Mississippi,Issaquena County,1338,1326,1280,-12,-46,3,7,4,21,-1,-14,0,0,-11,-31,-11,-31,0,-1,285,285,285,5.372217959,16.11665388,-10.74443592,0,-23.79125096,-23.79125096
50,3,6,28,57,Mississippi,Itawamba County,23863,23824,23838,-39,14,59,237,111,356,-52,-119,0,0,13,130,13,130,0,3,862,862,862,9.945029583,14.93852545,-4.993495867,0,5.455079518,5.455079518
50,3,6,28,59,Mississippi,Jackson County,143252,143291,143987,39,696,393,1509,436,1839,-43,-330,6,78,78,935,84,1013,-2,13,1167,1167,1167,10.50550338,12.80292957,-2.297426186,0.543028008,6.509374195,7.052402203
50,3,6,28,61,Mississippi,Jasper County,16367,16348,16291,-19,-57,48,202,62,231,-14,-29,0,0,-4,-31,-4,-31,-1,3,70,70,70,12.3778302,14.15484543,-1.777015227,0,-1.899568001,-1.899568001
50,3,6,28,63,Mississippi,Jefferson County,7260,7254,7205,-6,-49,18,88,15,74,3,14,0,-1,-9,-60,-9,-61,0,-2,361,361,361,12.1723494,10.23583927,1.936510132,-0.138322152,-8.299329138,-8.43765129
50,3,6,28,65,Mississippi,Jefferson Davis County,11321,11258,11134,-63,-124,24,106,47,187,-23,-81,0,0,-39,-44,-39,-44,-1,1,104,104,104,9.467667024,16.70239371,-7.234726688,0,-3.929974991,-3.929974991
50,3,6,28,67,Mississippi,Jones County,67246,67142,66744,-104,-398,222,861,239,946,-17,-85,0,-11,-86,-310,-86,-321,-1,8,1684,1684,1684,12.8616883,14.13142524,-1.26973694,-0.164318898,-4.630805312,-4.79512421
50,3,6,28,69,Mississippi,Kemper County,8988,8983,8829,-5,-154,20,94,24,136,-4,-42,0,0,-1,-112,-1,-112,0,0,660,660,660,10.55468224,15.27060409,-4.71592185,0,-12.5757916,-12.5757916
50,3,6,28,71,Mississippi,Lafayette County,55813,55905,56884,92,979,130,522,122,502,8,20,0,6,81,958,81,964,3,-5,4387,4387,4387,9.256221795,8.901577282,0.354644513,0.106393354,16.98747218,17.09386554
50,3,6,28,73,Mississippi,Lamar County,64222,64368,65353,146,985,172,722,127,525,45,197,0,17,100,770,100,787,1,1,320,320,320,11.1315824,8.094294679,3.037287718,0.262100971,11.8716322,12.13373317
50,3,6,28,75,Mississippi,Lauderdale County,72984,72706,72088,-278,-618,209,861,275,1036,-66,-175,3,0,-215,-451,-212,-451,0,8,3466,3466,3466,11.89275799,14.30998522,-2.417227233,0,-6.229539898,-6.229539898
50,3,6,28,77,Mississippi,Lawrence County,12016,11984,11812,-32,-172,35,135,41,181,-6,-46,0,-1,-26,-125,-26,-126,0,0,0,0,0,11.34644478,15.21264078,-3.866195999,-0.084047739,-10.50596739,-10.59001513
50,3,6,28,79,Mississippi,Leake County,21275,21247,21196,-28,-51,80,303,77,343,3,-40,0,-1,-31,-15,-31,-16,0,5,1455,1455,1455,14.27797281,16.16285371,-1.884880899,-0.047122022,-0.706830337,-0.75395236
50,3,6,28,81,Mississippi,Lee County,83343,83228,82883,-115,-345,223,1041,263,1171,-40,-130,1,36,-77,-266,-76,-230,1,15,808,808,808,12.53378765,14.09900609,-1.565218438,0.433445106,-3.202677728,-2.769232622
50,3,6,28,83,Mississippi,Leflore County,28339,28196,27557,-143,-639,81,409,116,401,-35,8,0,9,-109,-647,-109,-638,1,-9,1197,1197,1197,14.67185622,14.38487615,0.286980073,0.322852582,-23.20951339,-22.88666081
50,3,6,28,85,Mississippi,Lincoln County,34907,34815,34943,-92,128,94,340,153,434,-59,-94,0,2,-33,217,-33,219,0,3,607,607,607,9.747985894,12.44301729,-2.695031394,0.057341094,6.221508644,6.278849738
50,3,6,28,87,Mississippi,Lowndes County,58879,58726,58150,-153,-576,177,742,220,761,-43,-19,-1,9,-108,-570,-109,-561,-1,4,1119,1119,1119,12.69721756,13.02234847,-0.325130908,0.154009378,-9.753927239,-9.599917862
50,3,6,28,89,Mississippi,Madison County,109145,109222,109813,77,591,307,1357,306,1376,1,-19,0,25,74,564,74,589,2,21,1690,1690,1690,12.39071381,12.56420207,-0.173488255,0.22827402,5.149861894,5.378135914
50,3,6,28,91,Mississippi,Marion County,24441,24399,24378,-42,-21,75,282,99,408,-24,-126,0,0,-17,101,-17,101,-1,4,710,710,710,11.56282674,16.72919614,-5.166369395,0,4.141296103,4.141296103
50,3,6,28,93,Mississippi,Marshall County,33752,33754,33725,2,-29,104,366,126,543,-22,-177,0,0,25,146,25,146,-1,2,1562,1562,1562,10.84781932,16.09389588,-5.246076557,0,4.327272188,4.327272188
50,3,6,28,95,Mississippi,Monroe County,34180,34093,33883,-87,-210,87,394,152,525,-65,-131,0,0,-20,-84,-20,-84,-2,5,269,269,269,11.5923267,15.44662822,-3.854301518,0,-2.471460515,-2.471460515
50,3,6,28,97,Mississippi,Montgomery County,9822,9793,9729,-29,-64,28,116,36,172,-8,-56,0,-1,-19,-9,-19,-10,-2,2,81,81,81,11.88402828,17.62114537,-5.737117099,-0.10244852,-0.922036677,-1.024485196
50,3,6,28,99,Mississippi,Neshoba County,29087,28992,28993,-95,1,77,444,125,433,-48,11,0,1,-47,-16,-47,-15,0,5,290,290,290,15.31430542,14.93489696,0.379408468,0.034491679,-0.551866862,-0.517375183
50,3,6,28,101,Mississippi,Newton County,21291,21243,21056,-48,-187,61,260,74,334,-13,-74,0,0,-34,-115,-34,-115,-1,2,525,525,525,12.29343483,15.79233552,-3.498900683,0,-5.437480792,-5.437480792
50,3,6,28,103,Mississippi,Noxubee County,10285,10231,10123,-54,-108,38,144,41,148,-3,-4,0,-1,-51,-103,-51,-104,0,0,133,133,133,14.14955291,14.54259605,-0.393043136,-0.098260784,-10.12086076,-10.21912155
50,3,6,28,105,Mississippi,Oktibbeha County,51788,51710,51842,-78,132,122,496,85,431,37,65,1,48,-118,6,-117,54,2,13,4879,4879,4879,9.579728059,8.324320148,1.255407911,0.927070457,0.115883807,1.042954265
50,3,6,28,107,Mississippi,Panola County,33208,33114,32851,-94,-263,107,449,129,500,-22,-51,-1,-2,-70,-215,-71,-217,-1,5,238,238,238,13.61327977,15.15955431,-1.54627454,-0.060638217,-6.518608353,-6.57924657
50,3,6,28,109,Mississippi,Pearl River County,56145,56140,56503,-5,363,145,598,233,800,-88,-202,0,-2,85,567,85,565,-2,0,1155,1155,1155,10.61761494,14.20416715,-3.586552205,-0.035510418,10.06720347,10.03169305
50,3,6,28,111,Mississippi,Perry County,11511,11470,11571,-41,101,30,128,37,152,-7,-24,0,0,-34,124,-34,124,0,1,45,45,45,11.11062888,13.19387179,-2.083242915,0,10.76342173,10.76342173
50,3,6,28,113,Mississippi,Pike County,40324,40209,39973,-115,-236,114,476,142,605,-28,-129,0,0,-87,-113,-87,-113,0,6,920,920,920,11.87298895,15.09066873,-3.217679779,0,-2.818587713,-2.818587713
50,3,6,28,115,Mississippi,Pontotoc County,31184,31206,31445,22,239,115,421,98,324,17,97,0,0,5,136,5,136,0,6,151,151,151,13.4395301,10.34301129,3.096518811,0,4.34151091,4.34151091
50,3,6,28,117,Mississippi,Prentiss County,25008,24935,24996,-73,61,55,263,120,315,-65,-52,0,15,-8,96,-8,111,0,2,657,657,657,10.53453766,12.61741203,-2.082874367,0.600829144,3.845306523,4.446135667
50,3,6,28,119,Mississippi,Quitman County,6176,6153,5935,-23,-218,9,68,28,96,-19,-28,0,1,-4,-189,-4,-188,0,-2,58,58,58,11.25082727,15.88352085,-4.63269358,0.165453342,-31.27068167,-31.10522833
50,3,6,28,121,Mississippi,Rankin County,157031,157052,158096,21,1044,378,1681,379,1522,-1,159,-1,-2,25,867,24,865,-2,20,6270,6270,6270,10.66800361,9.658953888,1.009049716,-0.012692449,5.502176755,5.489484306
50,3,6,28,123,Mississippi,Scott County,27990,27958,27598,-32,-360,119,456,82,343,37,113,0,10,-70,-478,-70,-468,1,-5,124,124,124,16.41586867,12.34790122,4.067967456,0.35999712,-17.20786234,-16.84786522
50,3,6,28,125,Mississippi,Sharkey County,3800,3767,3663,-33,-104,11,43,9,51,2,-8,0,0,-35,-94,-35,-94,0,-2,35,35,35,11.57469717,13.72812921,-2.153432032,0,-25.30282638,-25.30282638
50,3,6,28,127,Mississippi,Simpson County,25949,25893,25750,-56,-143,76,323,85,377,-9,-54,-1,7,-46,-98,-47,-91,0,2,391,391,391,12.50895572,14.60023624,-2.091280522,0.27109192,-3.795286873,-3.524194954
50,3,6,28,129,Mississippi,Smith County,14209,14204,14191,-5,-13,52,186,44,226,8,-40,0,0,-11,26,-11,26,-2,1,53,53,53,13.10089805,15.91829548,-2.817397429,0,1.831308329,1.831308329
50,3,6,28,131,Mississippi,Stone County,18333,18333,18644,0,311,48,226,58,231,-10,-5,0,0,10,317,10,317,0,-1,1206,1206,1206,12.2238148,12.49425318,-0.270438381,0,17.14579333,17.14579333
50,3,6,28,133,Mississippi,Sunflower County,25971,25826,25402,-145,-424,54,286,107,352,-53,-66,0,0,-93,-355,-93,-355,1,-3,4202,4202,4202,11.16576872,13.74248458,-2.576715859,0,-13.85960803,-13.85960803
50,3,6,28,135,Mississippi,Tallahatchie County,12715,12670,12366,-45,-304,47,123,40,176,7,-53,0,1,-53,-249,-53,-248,1,-3,2178,2178,2178,9.825850775,14.05975395,-4.233903179,0.079884966,-19.89135645,-19.81147148
50,3,6,28,137,Mississippi,Tate County,28064,28124,28234,60,110,85,360,84,361,1,-1,0,-1,59,107,59,106,0,5,959,959,959,12.7754711,12.81095852,-0.03548742,-0.03548742,3.797153909,3.761666489
50,3,6,28,139,Mississippi,Tippah County,21815,21732,21635,-83,-97,53,244,73,298,-20,-54,0,-3,-63,-44,-63,-47,0,4,284,284,284,11.25279591,13.74316877,-2.490372864,-0.138354048,-2.029192704,-2.167546752
50,3,6,28,141,Mississippi,Tishomingo County,18850,18822,18750,-28,-72,57,183,89,329,-32,-146,0,0,5,73,5,73,-1,1,200,200,200,9.74129671,17.51304163,-7.771744916,0,3.885872458,3.885872458
50,3,6,28,143,Mississippi,Tunica County,9782,9720,9696,-62,-24,36,143,30,100,6,43,0,0,-69,-68,-69,-68,1,1,101,101,101,14.73011949,10.30078286,4.42933663,0,-7.004532344,-7.004532344
50,3,6,28,145,Mississippi,Union County,27777,27780,27953,3,173,75,329,91,356,-16,-27,-1,5,21,193,20,198,-1,2,171,171,171,11.80629071,12.77519602,-0.968905316,0.17942691,6.925878743,7.105305654
50,3,6,28,147,Mississippi,Walthall County,13884,13863,13836,-21,-27,26,161,47,205,-21,-44,0,0,2,15,2,15,-2,2,56,56,56,11.62496841,14.80197841,-3.17701,0,1.083071591,1.083071591
